area_code,date,measurement,value,variable,official_name
S92000003,2020-05-14,Count,488,Adult care homes - Number with current suspected COVID-19 cases,Scotland
S92000003,2020-05-14,Count,459,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,Scotland
S92000003,2020-05-14,Count,4975,Adult care homes - Cumulative number of suspected COVID-19 cases,Scotland
S08000024,2020-05-15,Count,87,COVID-19 patients in hospital - Suspected,Lothian
S08000032,2020-05-15,Count,84,COVID-19 patients in hospital - Suspected,Lanarkshire
S08000019,2020-05-15,Count,39,COVID-19 patients in hospital - Suspected,Forth Valley
S08000029,2020-05-15,Count,28,COVID-19 patients in hospital - Suspected,Fife
S08000022,2020-05-15,Count,27,COVID-19 patients in hospital - Suspected,Highland
S08000020,2020-05-15,Count,53,COVID-19 patients in hospital - Suspected,Grampian
S92000003,2020-05-16,Count,7433,Calls - NHS24 111,Scotland
S92000003,2020-05-15,Count,2845,Calls - NHS24 111,Scotland
S92000003,2020-05-16,Count,110,Calls - Coronavirus helpline,Scotland
S92000003,2020-05-15,Count,247,Calls - Coronavirus helpline,Scotland
S08000030,2020-05-15,Count,12,COVID-19 patients in hospital - Suspected,Tayside
S08000032,2020-05-15,Count,113,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000022,2020-05-15,Count,5,COVID-19 patients in hospital - Confirmed,Highland
S08000024,2020-05-15,Count,200,COVID-19 patients in hospital - Confirmed,Lothian
S08000019,2020-05-15,Count,21,COVID-19 patients in hospital - Confirmed,Forth Valley
S08000029,2020-05-15,Count,75,COVID-19 patients in hospital - Confirmed,Fife
S08000031,2020-05-15,Count,460,COVID-19 patients in hospital - Confirmed,Greater Glasgow and Clyde
S08000020,2020-05-15,Count,96,COVID-19 patients in hospital - Confirmed,Grampian
S08000015,2020-05-15,Count,25,COVID-19 patients in hospital - Suspected,Ayrshire and Arran
S08000017,2020-05-15,Count,13,COVID-19 patients in hospital - Suspected,Dumfries and Galloway
S08000016,2020-05-15,Count,9,COVID-19 patients in hospital - Suspected,Borders
S08000030,2020-05-15,Count,23,COVID-19 patients in hospital - Confirmed,Tayside
S08000032,2020-05-14,Count,7,COVID-19 patients in ICU - Total,Lanarkshire
S08000024,2020-05-14,Count,10,COVID-19 patients in ICU - Total,Lothian
S08000020,2020-05-14,Count,98,COVID-19 patients in hospital - Confirmed,Grampian
S08000019,2020-05-14,Count,22,COVID-19 patients in hospital - Confirmed,Forth Valley
S08000022,2020-05-14,Count,5,COVID-19 patients in hospital - Confirmed,Highland
S08000031,2020-05-14,Count,473,COVID-19 patients in hospital - Confirmed,Greater Glasgow and Clyde
S08000016,2020-05-14,Count,27,COVID-19 patients in hospital - Confirmed,Borders
S08000015,2020-05-14,Count,41,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000029,2020-05-14,Count,76,COVID-19 patients in hospital - Confirmed,Fife
S92000003,2020-05-13,Count,4869,Adult care homes - Cumulative number of suspected COVID-19 cases,Scotland
S92000003,2020-05-13,Count,440,Adult care homes - Number with current suspected COVID-19 cases,Scotland
S92000003,2020-05-14,Count,2007,Number of COVID-19 confirmed deaths registered to date,Scotland
S92000003,2020-05-13,Count,131,Adult care homes - Daily number of new suspected COVID-19 cases,Scotland
S92000003,2020-05-13,Count,6287,NHS workforce COVID-19 absences - All staff,Scotland
S92000003,2020-05-13,Count,3120,NHS workforce COVID-19 absences - Other staff,Scotland
S92000003,2020-05-13,Count,457,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,Scotland
S92000003,2020-05-13,Count,624,Adult care homes - Cumulative number that have reported a suspected COVID-19 case,Scotland
S08000031,2020-05-14,Count,26,COVID-19 patients in ICU - Total,Greater Glasgow and Clyde
S08000020,2020-05-14,Count,11,COVID-19 patients in ICU - Total,Grampian
S08000015,2020-05-14,Count,5,COVID-19 patients in ICU - Total,Ayrshire and Arran
S92000003,2020-05-14,Count,265,Calls - Coronavirus helpline,Scotland
S92000003,2020-05-14,Count,2763,Calls - NHS24 111,Scotland
S08000024,2020-05-14,Count,88,COVID-19 patients in hospital - Suspected,Lothian
S08000030,2020-05-14,Count,18,COVID-19 patients in hospital - Suspected,Tayside
S92000003,2020-05-15,Count,383,COVID-19 patients in hospital - Suspected,Scotland
S92000003,2020-05-15,Count,1066,COVID-19 patients in hospital - Confirmed,Scotland
S92000003,2020-05-14,Count,1527,Ambulance attendances - Total,Scotland
S92000003,2020-05-15,Count,1449,COVID-19 patients in hospital - Total,Scotland
S92000003,2020-05-15,Count,18,COVID-19 patients in ICU - Suspected,Scotland
S92000003,2020-05-15,Count,53,COVID-19 patients in ICU - Confirmed,Scotland
S92000003,2020-05-15,Count,71,COVID-19 patients in ICU - Total,Scotland
S08000030,2020-05-14,Count,25,COVID-19 patients in hospital - Confirmed,Tayside
S08000015,2020-05-14,Count,24,COVID-19 patients in hospital - Suspected,Ayrshire and Arran
S08000024,2020-05-14,Count,203,COVID-19 patients in hospital - Confirmed,Lothian
S08000032,2020-05-14,Count,122,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000020,2020-05-14,Count,53,COVID-19 patients in hospital - Suspected,Grampian
S08000019,2020-05-14,Count,50,COVID-19 patients in hospital - Suspected,Forth Valley
S08000032,2020-05-14,Count,61,COVID-19 patients in hospital - Suspected,Lanarkshire
S08000022,2020-05-14,Count,28,COVID-19 patients in hospital - Suspected,Highland
S08000017,2020-05-14,Count,7,COVID-19 patients in hospital - Suspected,Dumfries and Galloway
S08000016,2020-05-14,Count,17,COVID-19 patients in hospital - Suspected,Borders
S08000029,2020-05-14,Count,32,COVID-19 patients in hospital - Suspected,Fife
S08000022,2020-05-09,Count,25,COVID-19 patients in hospital - Suspected,Highland
S08000020,2020-05-09,Count,27,COVID-19 patients in hospital - Suspected,Grampian
S08000024,2020-05-09,Count,126,COVID-19 patients in hospital - Suspected,Lothian
S08000032,2020-05-09,Count,72,COVID-19 patients in hospital - Suspected,Lanarkshire
S08000017,2020-05-09,Count,17,COVID-19 patients in hospital - Suspected,Dumfries and Galloway
S08000016,2020-05-09,Count,7,COVID-19 patients in hospital - Suspected,Borders
S08000019,2020-05-09,Count,51,COVID-19 patients in hospital - Suspected,Forth Valley
S08000029,2020-05-09,Count,36,COVID-19 patients in hospital - Suspected,Fife
S92000003,2020-05-09,Count,7605,Calls - NHS24 111,Scotland
S92000003,2020-05-10,Count,75,COVID-19 patients in ICU - Confirmed,Scotland
S92000003,2020-05-09,Count,141,Calls - Coronavirus helpline,Scotland
S08000030,2020-05-09,Count,19,COVID-19 patients in hospital - Suspected,Tayside
S08000031,2020-05-09,Count,496,COVID-19 patients in hospital - Confirmed,Greater Glasgow and Clyde
S08000020,2020-05-09,Count,91,COVID-19 patients in hospital - Confirmed,Grampian
S08000032,2020-05-09,Count,120,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000022,2020-05-09,Count,10,COVID-19 patients in hospital - Confirmed,Highland
S08000016,2020-05-09,Count,28,COVID-19 patients in hospital - Confirmed,Borders
S08000019,2020-05-09,Count,28,COVID-19 patients in hospital - Confirmed,Forth Valley
S08000029,2020-05-09,Count,84,COVID-19 patients in hospital - Confirmed,Fife
S08000030,2020-05-09,Count,44,COVID-19 patients in hospital - Confirmed,Tayside
S08000015,2020-05-09,Count,36,COVID-19 patients in hospital - Suspected,Ayrshire and Arran
S08000024,2020-05-09,Count,197,COVID-19 patients in hospital - Confirmed,Lothian
S08000020,2020-05-10,Count,10,COVID-19 patients in ICU - Total,Grampian
S92000003,2020-05-10,Count,1857,Number of COVID-19 confirmed deaths registered to date,Scotland
S92000003,2020-05-09,Count,39,Adult care homes - Daily number of new suspected COVID-19 cases,Scotland
S08000015,2020-05-10,Count,7,COVID-19 patients in ICU - Total,Ayrshire and Arran
S08000024,2020-05-10,Count,11,COVID-19 patients in ICU - Total,Lothian
S08000031,2020-05-10,Count,29,COVID-19 patients in ICU - Total,Greater Glasgow and Clyde
S08000032,2020-05-10,Count,7,COVID-19 patients in ICU - Total,Lanarkshire
S92000003,2020-05-09,Count,1552,Ambulance attendances - Total,Scotland
S92000003,2020-05-10,Count,1484,COVID-19 patients in hospital - Total,Scotland
S92000003,2020-05-09,Count,162,Ambulance attendances - COVID-19 suspected patients taken to hospital,Scotland
S92000003,2020-05-09,Count,271,Ambulance attendances - COVID-19 suspected,Scotland
S92000003,2020-05-10,Count,82,COVID-19 patients in ICU - Total,Scotland
S92000003,2020-05-10,Count,7,COVID-19 patients in ICU - Suspected,Scotland
S92000003,2020-05-10,Count,352,COVID-19 patients in hospital - Suspected,Scotland
S92000003,2020-05-10,Count,1132,COVID-19 patients in hospital - Confirmed,Scotland
S92000003,2020-05-09,Count,609,Adult care homes - Cumulative number that have reported a suspected COVID-19 case,Scotland
S92000003,2020-05-09,Count,6224,NHS workforce COVID-19 absences - All staff,Scotland
S92000003,2020-05-09,Count,4445,Adult care homes - Cumulative number of suspected COVID-19 cases,Scotland
S92000003,2020-05-09,Count,431,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,Scotland
S92000003,2020-05-09,Count,176,NHS workforce COVID-19 absences - Medical and dental staff,Scotland
S92000003,2020-05-09,Count,3035,NHS workforce COVID-19 absences - Nursing and midwifery staff,Scotland
S92000003,2020-05-09,Count,3013,NHS workforce COVID-19 absences - Other staff,Scotland
S08000030,2020-05-08,Count,16,COVID-19 patients in hospital - Suspected,Tayside
S08000030,2020-05-06,Count,17,COVID-19 patients in hospital - Suspected,Tayside
S92000003,2020-05-09,Count,93,COVID-19 patients in ICU - Total,Scotland
S92000003,2020-05-09,Count,17,COVID-19 patients in ICU - Suspected,Scotland
S92000003,2020-05-09,Count,418,COVID-19 patients in hospital - Suspected,Scotland
S92000003,2020-05-09,Count,1159,COVID-19 patients in hospital - Confirmed,Scotland
S92000003,2020-05-08,Count,3085,Calls - NHS24 111,Scotland
S92000003,2020-05-09,Count,76,COVID-19 patients in ICU - Confirmed,Scotland
S92000003,2020-05-08,Count,273,Calls - Coronavirus helpline,Scotland
S08000019,2020-05-08,Count,49,COVID-19 patients in hospital - Suspected,Forth Valley
S08000019,2020-05-06,Count,55,COVID-19 patients in hospital - Suspected,Forth Valley
S08000020,2020-05-08,Count,49,COVID-19 patients in hospital - Suspected,Grampian
S08000020,2020-05-06,Count,57,COVID-19 patients in hospital - Suspected,Grampian
S08000017,2020-05-08,Count,22,COVID-19 patients in hospital - Suspected,Dumfries and Galloway
S08000017,2020-05-06,Count,17,COVID-19 patients in hospital - Suspected,Dumfries and Galloway
S08000029,2020-05-08,Count,22,COVID-19 patients in hospital - Suspected,Fife
S08000029,2020-05-06,Count,19,COVID-19 patients in hospital - Suspected,Fife
S08000024,2020-05-06,Count,77,COVID-19 patients in hospital - Suspected,Lothian
S08000032,2020-05-08,Count,81,COVID-19 patients in hospital - Suspected,Lanarkshire
S08000024,2020-05-08,Count,92,COVID-19 patients in hospital - Suspected,Lothian
S08000022,2020-05-08,Count,24,COVID-19 patients in hospital - Suspected,Highland
S08000022,2020-05-06,Count,24,COVID-19 patients in hospital - Suspected,Highland
S08000032,2020-05-06,Count,93,COVID-19 patients in hospital - Suspected,Lanarkshire
S08000031,2020-05-09,Count,30,COVID-19 patients in ICU - Total,Greater Glasgow and Clyde
S08000020,2020-05-09,Count,10,COVID-19 patients in ICU - Total,Grampian
S08000032,2020-05-09,Count,8,COVID-19 patients in ICU - Total,Lanarkshire
S08000015,2020-05-09,Count,55,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000024,2020-05-09,Count,20,COVID-19 patients in ICU - Total,Lothian
S92000003,2020-05-08,Count,189,NHS workforce COVID-19 absences - Medical and dental staff,Scotland
S92000003,2020-05-08,Count,3072,NHS workforce COVID-19 absences - Nursing and midwifery staff,Scotland
S92000003,2020-05-08,Count,6441,NHS workforce COVID-19 absences - All staff,Scotland
S92000003,2020-05-08,Count,3180,NHS workforce COVID-19 absences - Other staff,Scotland
S92000003,2020-05-08,Count,1601,Ambulance attendances - Total,Scotland
S92000003,2020-05-09,Count,1577,COVID-19 patients in hospital - Total,Scotland
S92000003,2020-05-08,Count,197,Ambulance attendances - COVID-19 suspected patients taken to hospital,Scotland
S92000003,2020-05-08,Count,297,Ambulance attendances - COVID-19 suspected,Scotland
S92000003,2020-05-08,Count,125,Adult care homes - Daily number of new suspected COVID-19 cases,Scotland
S92000003,2020-05-08,Count,4406,Adult care homes - Cumulative number of suspected COVID-19 cases,Scotland
S08000015,2020-05-09,Count,9,COVID-19 patients in ICU - Total,Ayrshire and Arran
S92000003,2020-05-09,Count,1847,Number of COVID-19 confirmed deaths registered to date,Scotland
S92000003,2020-05-08,Count,429,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,Scotland
S92000003,2020-05-08,Count,608,Adult care homes - Cumulative number that have reported a suspected COVID-19 case,Scotland
S92000003,2020-05-07,Count,470,Adult care homes - Number with current suspected COVID-19 cases,Scotland
S08000030,2020-05-11,Count,37,COVID-19 patients in hospital - Confirmed,Tayside
S08000015,2020-05-11,Count,37,COVID-19 patients in hospital - Suspected,Ayrshire and Arran
S08000024,2020-05-11,Count,202,COVID-19 patients in hospital - Confirmed,Lothian
S08000032,2020-05-11,Count,117,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000022,2020-05-11,Count,25,COVID-19 patients in hospital - Suspected,Highland
S08000020,2020-05-11,Count,20,COVID-19 patients in hospital - Suspected,Grampian
S08000024,2020-05-11,Count,38,COVID-19 patients in hospital - Suspected,Lothian
S08000032,2020-05-11,Count,57,COVID-19 patients in hospital - Suspected,Lanarkshire
S08000016,2020-05-11,Count,8,COVID-19 patients in hospital - Suspected,Borders
S08000019,2020-05-11,Count,66,COVID-19 patients in hospital - Suspected,Forth Valley
S08000029,2020-05-11,Count,33,COVID-19 patients in hospital - Suspected,Fife
S08000015,2020-05-11,Count,41,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000024,2020-05-11,Count,8,COVID-19 patients in ICU - Total,Lothian
S08000032,2020-05-11,Count,9,COVID-19 patients in ICU - Total,Lanarkshire
S08000020,2020-05-11,Count,99,COVID-19 patients in hospital - Confirmed,Grampian
S08000019,2020-05-11,Count,28,COVID-19 patients in hospital - Confirmed,Forth Valley
S08000022,2020-05-11,Count,9,COVID-19 patients in hospital - Confirmed,Highland
S08000031,2020-05-11,Count,497,COVID-19 patients in hospital - Confirmed,Greater Glasgow and Clyde
S08000016,2020-05-11,Count,28,COVID-19 patients in hospital - Confirmed,Borders
S08000029,2020-05-11,Count,80,COVID-19 patients in hospital - Confirmed,Fife
S92000003,2020-05-11,Count,5962,NHS workforce COVID-19 absences - All staff,Scotland
S92000003,2020-05-11,Count,2904,NHS workforce COVID-19 absences - Other staff,Scotland
S92000003,2020-05-11,Count,440,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,Scotland
S92000003,2020-05-11,Count,613,Adult care homes - Cumulative number that have reported a suspected COVID-19 case,Scotland
S92000003,2020-05-11,Count,610,Delayed discharges,Scotland
S92000003,2020-05-11,Count,198,Ambulance attendances - COVID-19 suspected patients taken to hospital,Scotland
S92000003,2020-05-11,Count,182,NHS workforce COVID-19 absences - Medical and dental staff,Scotland
S92000003,2020-05-11,Count,2876,NHS workforce COVID-19 absences - Nursing and midwifery staff,Scotland
S08000015,2020-05-12,Count,7,COVID-19 patients in ICU - Total,Ayrshire and Arran
S92000003,2020-05-12,Count,1912,Number of COVID-19 confirmed deaths registered to date,Scotland
S92000003,2020-05-11,Count,4643,Adult care homes - Cumulative number of suspected COVID-19 cases,Scotland
S92000003,2020-05-09,Count,474,Adult care homes - Number with current suspected COVID-19 cases,Scotland
S92000003,2020-05-11,Count,140,Adult care homes - Daily number of new suspected COVID-19 cases,Scotland
S92000003,2020-05-11,Count,3084,Calls - NHS24 111,Scotland
S92000003,2020-05-12,Count,69,COVID-19 patients in ICU - Confirmed,Scotland
S92000003,2020-05-11,Count,349,Calls - Coronavirus helpline,Scotland
S08000030,2020-05-11,Count,15,COVID-19 patients in hospital - Suspected,Tayside
S92000003,2020-05-12,Count,1618,COVID-19 patients in hospital - Total,Scotland
S92000003,2020-05-12,Count,487,COVID-19 patients in hospital - Suspected,Scotland
S92000003,2020-05-11,Count,295,Ambulance attendances - COVID-19 suspected,Scotland
S92000003,2020-05-11,Count,1501,Ambulance attendances - Total,Scotland
S92000003,2020-05-12,Count,81,COVID-19 patients in ICU - Total,Scotland
S92000003,2020-05-12,Count,12,COVID-19 patients in ICU - Suspected,Scotland
S92000003,2020-05-12,Count,1131,COVID-19 patients in hospital - Confirmed,Scotland
S08000029,2020-05-10,Count,33,COVID-19 patients in hospital - Suspected,Fife
S08000017,2020-05-10,Count,7,COVID-19 patients in hospital - Suspected,Dumfries and Galloway
S08000020,2020-05-10,Count,17,COVID-19 patients in hospital - Suspected,Grampian
S08000019,2020-05-10,Count,58,COVID-19 patients in hospital - Suspected,Forth Valley
S08000016,2020-05-10,Count,11,COVID-19 patients in hospital - Suspected,Borders
S08000015,2020-05-10,Count,38,COVID-19 patients in hospital - Suspected,Ayrshire and Arran
S08000030,2020-05-10,Count,16,COVID-19 patients in hospital - Suspected,Tayside
S08000032,2020-05-10,Count,53,COVID-19 patients in hospital - Suspected,Lanarkshire
S08000022,2020-05-10,Count,25,COVID-19 patients in hospital - Suspected,Highland
S08000024,2020-05-10,Count,92,COVID-19 patients in hospital - Suspected,Lothian
S08000029,2020-05-10,Count,82,COVID-19 patients in hospital - Confirmed,Fife
S08000020,2020-05-10,Count,92,COVID-19 patients in hospital - Confirmed,Grampian
S08000019,2020-05-10,Count,27,COVID-19 patients in hospital - Confirmed,Forth Valley
S08000016,2020-05-10,Count,27,COVID-19 patients in hospital - Confirmed,Borders
S08000015,2020-05-10,Count,43,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000024,2020-05-10,Count,200,COVID-19 patients in hospital - Confirmed,Lothian
S08000030,2020-05-10,Count,41,COVID-19 patients in hospital - Confirmed,Tayside
S08000022,2020-05-10,Count,9,COVID-19 patients in hospital - Confirmed,Highland
S08000031,2020-05-10,Count,492,COVID-19 patients in hospital - Confirmed,Greater Glasgow and Clyde
S08000032,2020-05-10,Count,113,COVID-19 patients in hospital - Confirmed,Lanarkshire
S92000003,2020-05-10,Count,58,Adult care homes - Daily number of new suspected COVID-19 cases,Scotland
S92000003,2020-05-10,Count,4503,Adult care homes - Cumulative number of suspected COVID-19 cases,Scotland
S08000015,2020-05-11,Count,8,COVID-19 patients in ICU - Total,Ayrshire and Arran
S92000003,2020-05-11,Count,1862,Number of COVID-19 confirmed deaths registered to date,Scotland
S92000003,2020-05-10,Count,609,Adult care homes - Cumulative number that have reported a suspected COVID-19 case,Scotland
S92000003,2020-05-10,Count,6227,NHS workforce COVID-19 absences - All staff,Scotland
S92000003,2020-05-10,Count,434,Adult care homes - Number with current suspected COVID-19 cases,Scotland
S92000003,2020-05-10,Count,434,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,Scotland
S08000020,2020-05-11,Count,11,COVID-19 patients in ICU - Total,Grampian
S08000019,2020-05-11,Count,5,COVID-19 patients in ICU - Total,Forth Valley
S08000031,2020-05-11,Count,28,COVID-19 patients in ICU - Total,Greater Glasgow and Clyde
S92000003,2020-05-11,Count,1145,COVID-19 patients in hospital - Confirmed,Scotland
S92000003,2020-05-11,Count,80,COVID-19 patients in ICU - Total,Scotland
S92000003,2020-05-11,Count,1453,COVID-19 patients in hospital - Total,Scotland
S92000003,2020-05-11,Count,308,COVID-19 patients in hospital - Suspected,Scotland
S92000003,2020-05-10,Count,135,Calls - Coronavirus helpline,Scotland
S92000003,2020-05-10,Count,6532,Calls - NHS24 111,Scotland
S92000003,2020-05-11,Count,8,COVID-19 patients in ICU - Suspected,Scotland
S92000003,2020-05-11,Count,72,COVID-19 patients in ICU - Confirmed,Scotland
S92000003,2020-05-10,Count,3066,NHS workforce COVID-19 absences - Nursing and midwifery staff,Scotland
S92000003,2020-05-08,Count,632,Delayed discharges,Scotland
S92000003,2020-05-10,Count,2988,NHS workforce COVID-19 absences - Other staff,Scotland
S92000003,2020-05-10,Count,173,NHS workforce COVID-19 absences - Medical and dental staff,Scotland
S92000003,2020-05-10,Count,242,Ambulance attendances - COVID-19 suspected,Scotland
S92000003,2020-05-10,Count,1459,Ambulance attendances - Total,Scotland
S92000003,2020-05-10,Count,157,Ambulance attendances - COVID-19 suspected patients taken to hospital,Scotland
S92000003,2020-05-20,Count,2912,Calls - NHS24 111,Scotland
S92000003,2020-05-21,Count,43,COVID-19 patients in ICU - Confirmed,Scotland
S92000003,2020-05-20,Count,219,Calls - Coronavirus helpline,Scotland
S08000030,2020-05-20,Count,16,COVID-19 patients in hospital - Suspected,Tayside
S92000003,2020-05-20,Count,1686,Ambulance attendances - Total,Scotland
S92000003,2020-05-21,Count,1318,COVID-19 patients in hospital - Total,Scotland
S92000003,2020-05-20,Count,186,Ambulance attendances - COVID-19 suspected patients taken to hospital,Scotland
S92000003,2020-05-20,Count,264,Ambulance attendances - COVID-19 suspected,Scotland
S92000003,2020-05-21,Count,51,COVID-19 patients in ICU - Total,Scotland
S92000003,2020-05-21,Count,8,COVID-19 patients in ICU - Suspected,Scotland
S92000003,2020-05-21,Count,409,COVID-19 patients in hospital - Suspected,Scotland
S92000003,2020-05-21,Count,909,COVID-19 patients in hospital - Confirmed,Scotland
S08000016,2020-05-20,Count,20,COVID-19 patients in hospital - Suspected,Borders
S08000015,2020-05-20,Count,69,COVID-19 patients in hospital - Suspected,Ayrshire and Arran
S08000024,2020-05-20,Count,183,COVID-19 patients in hospital - Confirmed,Lothian
S08000030,2020-05-20,Count,21,COVID-19 patients in hospital - Confirmed,Tayside
S08000022,2020-05-20,Count,33,COVID-19 patients in hospital - Suspected,Highland
S08000020,2020-05-20,Count,33,COVID-19 patients in hospital - Suspected,Grampian
S08000024,2020-05-20,Count,124,COVID-19 patients in hospital - Suspected,Lothian
S08000032,2020-05-20,Count,100,COVID-19 patients in hospital - Suspected,Lanarkshire
S08000029,2020-05-20,Count,31,COVID-19 patients in hospital - Suspected,Fife
S08000017,2020-05-20,Count,22,COVID-19 patients in hospital - Suspected,Dumfries and Galloway
S08000019,2020-05-20,Count,47,COVID-19 patients in hospital - Suspected,Forth Valley
S92000003,2020-04-21,Count,37213,Adult care homes - Total number of staff in adult care homes which submitted a return,Scotland
S92000003,2020-05-19,Count,879,Adult care homes - Adult care homes which submitted a return,Scotland
S92000003,2020-05-05,Count,43403,Adult care homes - Total number of staff in adult care homes which submitted a return,Scotland
S92000003,2020-04-28,Count,45068,Adult care homes - Total number of staff in adult care homes which submitted a return,Scotland
S92000003,2020-04-28,Count,862,Adult care homes - Adult care homes which submitted a return,Scotland
S92000003,2020-04-21,Count,708,Adult care homes - Adult care homes which submitted a return,Scotland
S92000003,2020-05-12,Count,813,Adult care homes - Adult care homes which submitted a return,Scotland
S92000003,2020-05-05,Count,822,Adult care homes - Adult care homes which submitted a return,Scotland
S92000003,2020-05-19,Count,46272,Adult care homes - Total number of staff in adult care homes which submitted a return,Scotland
S92000003,2020-05-12,Count,42626,Adult care homes - Total number of staff in adult care homes which submitted a return,Scotland
S92000003,2020-05-21,Count,2221,Number of COVID-19 confirmed deaths registered to date,Scotland
S92000003,2020-05-20,Count,644,Adult care homes - Cumulative number that have reported a suspected COVID-19 case,Scotland
S92000003,2020-05-20,Count,6318,NHS workforce COVID-19 absences - All staff,Scotland
S92000003,2020-05-20,Count,480,Adult care homes - Number with current suspected COVID-19 cases,Scotland
S92000003,2020-05-20,Count,474,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,Scotland
S92000003,2020-05-20,Count,2956,NHS workforce COVID-19 absences - Nursing and midwifery staff,Scotland
S92000003,2020-05-20,Count,659,Delayed discharges,Scotland
S92000003,2020-05-20,Count,3177,NHS workforce COVID-19 absences - Other staff,Scotland
S92000003,2020-05-20,Count,185,NHS workforce COVID-19 absences - Medical and dental staff,Scotland
S92000003,2020-05-05,Count,3672,Adult care homes - Number of staff reported as absent,Scotland
S92000003,2020-04-28,Count,4163,Adult care homes - Number of staff reported as absent,Scotland
S92000003,2020-05-19,Count,3381,Adult care homes - Number of staff reported as absent,Scotland
S92000003,2020-05-12,Count,3121,Adult care homes - Number of staff reported as absent,Scotland
S92000003,2020-05-20,Count,100,Adult care homes - Daily number of new suspected COVID-19 cases,Scotland
S92000003,2020-05-20,Count,5463,Adult care homes - Cumulative number of suspected COVID-19 cases,Scotland
S92000003,2020-04-21,Count,3732,Adult care homes - Number of staff reported as absent,Scotland
S92000003,2020-05-20,Count,943,COVID-19 patients in hospital - Confirmed,Scotland
S92000003,2020-05-20,Count,53,COVID-19 patients in ICU - Total,Scotland
S92000003,2020-05-20,Count,1443,COVID-19 patients in hospital - Total,Scotland
S92000003,2020-05-20,Count,500,COVID-19 patients in hospital - Suspected,Scotland
S92000003,2020-05-19,Count,248,Calls - Coronavirus helpline,Scotland
S92000003,2020-05-19,Count,3196,Calls - NHS24 111,Scotland
S92000003,2020-05-20,Count,9,COVID-19 patients in ICU - Suspected,Scotland
S92000003,2020-05-20,Count,44,COVID-19 patients in ICU - Confirmed,Scotland
S92000003,2020-05-19,Count,186,NHS workforce COVID-19 absences - Medical and dental staff,Scotland
S92000003,2020-05-19,Count,2936,NHS workforce COVID-19 absences - Nursing and midwifery staff,Scotland
S92000003,2020-05-19,Count,6248,NHS workforce COVID-19 absences - All staff,Scotland
S92000003,2020-05-19,Count,3126,NHS workforce COVID-19 absences - Other staff,Scotland
S92000003,2020-05-19,Count,323,Ambulance attendances - COVID-19 suspected,Scotland
S92000003,2020-05-19,Count,1614,Ambulance attendances - Total,Scotland
S92000003,2020-05-19,Count,653,Delayed discharges,Scotland
S92000003,2020-05-19,Count,201,Ambulance attendances - COVID-19 suspected patients taken to hospital,Scotland
S08000019,2020-05-19,Count,47,COVID-19 patients in hospital - Suspected,Forth Valley
S08000029,2020-05-19,Count,34,COVID-19 patients in hospital - Suspected,Fife
S08000022,2020-05-19,Count,57,COVID-19 patients in hospital - Suspected,Highland
S08000020,2020-05-19,Count,55,COVID-19 patients in hospital - Suspected,Grampian
S08000015,2020-05-19,Count,63,COVID-19 patients in hospital - Suspected,Ayrshire and Arran
S08000017,2020-05-19,Count,11,COVID-19 patients in hospital - Suspected,Dumfries and Galloway
S08000016,2020-05-19,Count,14,COVID-19 patients in hospital - Suspected,Borders
S08000030,2020-05-19,Count,25,COVID-19 patients in hospital - Suspected,Tayside
S08000024,2020-05-19,Count,87,COVID-19 patients in hospital - Suspected,Lothian
S08000032,2020-05-19,Count,77,COVID-19 patients in hospital - Suspected,Lanarkshire
S08000016,2020-05-20,Count,21,COVID-19 patients in hospital - Confirmed,Borders
S08000015,2020-05-20,Count,29,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
S08000024,2020-05-20,Count,8,COVID-19 patients in ICU - Total,Lothian
S08000031,2020-05-20,Count,412,COVID-19 patients in hospital - Confirmed,Greater Glasgow and Clyde
S08000020,2020-05-20,Count,80,COVID-19 patients in hospital - Confirmed,Grampian
S08000032,2020-05-20,Count,91,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000022,2020-05-20,Count,13,COVID-19 patients in hospital - Confirmed,Highland
S08000029,2020-05-20,Count,72,COVID-19 patients in hospital - Confirmed,Fife
S08000019,2020-05-20,Count,15,COVID-19 patients in hospital - Confirmed,Forth Valley
S92000003,2020-05-20,Count,2184,Number of COVID-19 confirmed deaths registered to date,Scotland
S92000003,2020-05-19,Count,57,Adult care homes - Daily number of new suspected COVID-19 cases,Scotland
S92000003,2020-05-19,Count,470,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,Scotland
